pCongFixed	cloudyNode	cloudRadius	rainVolDiscCar	rainVolDiscBus	lanes4Bus	Result
0	4	15	0	0.3	1	66.1666666667
0	4	15	0	0.6	0	66.1666666667
0	4	15	0	0.6	1	66.1666666667
0	4	15	0	0.9	0	66.1666666667
0	4	15	0	0.9	1	66.1666666667
0	4	15	0.3	0	0	66.1666666667
0	4	15	0.3	0	1	66.1666666667
0	4	15	0.3	0.3	0	66.1666666667
0	4	15	0.3	0.3	1	66.1666666667
0	4	15	0.3	0.6	0	66.1666666667
0	4	15	0.3	0.6	1	66.1666666667
0	4	15	0.3	0.9	0	66.1666666667
0	4	15	0.3	0.9	1	66.1666666667
0	4	15	0.6	0	0	66.1666666667
0	4	15	0.6	0	1	66.1666666667
0	4	15	0.6	0.3	0	66.1666666667
0	4	15	0.6	0.3	1	66.1666666667
0	4	15	0.6	0.6	0	66.1666666667
0	4	15	0.6	0.6	1	66.1666666667
0	4	15	0.6	0.9	0	66.1666666667
0	4	15	0.6	0.9	1	66.1666666667
0	4	15	0.9	0	0	64.5
0	4	15	0.9	0	1	64.5
0	4	15	0.9	0.3	0	64.5
0	4	15	0.9	0.3	1	64.5
0	4	15	0.9	0.6	0	64.5
0	4	15	0.9	0.6	1	64.5
0	4	15	0.9	0.9	0	64.5
0	4	15	0.9	0.9	1	64.5
0	4	20	0	0	0	66.1666666667
0	4	20	0	0	1	66.1666666667
0	4	20	0	0.3	0	66.1666666667
0	4	20	0	0.3	1	66.1666666667
0	4	20	0	0.6	0	66.1666666667
0	4	20	0	0.6	1	66.1666666667
0	4	20	0	0.9	0	66.1666666667
0	4	20	0	0.9	1	66.1666666667
0	4	20	0.3	0	0	66.1666666667
0	4	20	0.3	0	1	66.1666666667
0	4	20	0.3	0.3	0	66.1666666667
0	4	20	0.3	0.3	1	66.1666666667
0	4	20	0.3	0.6	0	66.1666666667
0	4	20	0.3	0.6	1	66.1666666667
0	4	20	0.3	0.9	0	66.1666666667
0	4	20	0.3	0.9	1	66.1666666667
0	4	20	0.6	0	0	66.1666666667
0	4	20	0.6	0	1	66.1666666667
0	4	20	0.6	0.3	0	66.1666666667
0	4	20	0.6	0.3	1	66.1666666667
0	4	20	0.6	0.6	0	66.1666666667
0	4	20	0.6	0.6	1	66.1666666667
0	4	20	0.6	0.9	0	66.1666666667
0	4	20	0.6	0.9	1	66.1666666667
0	4	20	0.9	0	0	64.5
0	4	20	0.9	0	1	64.5
0	4	20	0.9	0.3	0	64.5
0	4	20	0.9	0.3	1	64.5
0	4	20	0.9	0.6	0	64.5
0	4	20	0.9	0.6	1	64.5
0	4	20	0.9	0.9	0	64.5
0	4	20	0.9	0.9	1	64.5
0	4	25	0	0	0	66.1666666667
0	4	25	0	0	1	66.1666666667
0	4	25	0	0.3	0	66.1666666667
0	4	25	0	0.3	1	66.1666666667
0	4	25	0	0.6	0	66.1666666667
0	4	25	0	0.6	1	66.1666666667
0	4	25	0	0.9	0	66.1666666667
0	4	25	0	0.9	1	66.1666666667
0	4	25	0.3	0	0	66.1666666667
0	4	25	0.3	0	1	66.1666666667
0	4	25	0.3	0.3	0	66.1666666667
0	4	25	0.3	0.3	1	66.1666666667
0	4	25	0.3	0.6	0	66.1666666667
0	4	25	0.3	0.6	1	66.1666666667
0	4	25	0.3	0.9	0	66.1666666667
0	4	25	0.3	0.9	1	66.1666666667
0	4	25	0.6	0	0	66.1666666667
0	4	25	0.6	0	1	66.1666666667
0	4	25	0.6	0.3	0	66.1666666667
0	4	25	0.6	0.3	1	66.1666666667
0	4	25	0.6	0.6	0	66.1666666667
0	4	25	0.6	0.6	1	66.1666666667
0	4	25	0.6	0.9	0	66.1666666667
0	4	25	0.6	0.9	1	66.1666666667
0	4	25	0.9	0	0	64.5
0	4	25	0.9	0	1	64.5
0	4	25	0.9	0.3	0	64.5
0	4	25	0.9	0.3	1	64.5
0	4	25	0.9	0.6	0	64.5
0	4	25	0.9	0.6	1	64.5
0	4	25	0.9	0.9	0	64.5
0	4	25	0.9	0.9	1	64.5
0	4	30	0	0	0	138.416666667
0	4	30	0	0	1	138.416666667
0	4	30	0	0.3	0	123.416666667
0	4	30	0	0.3	1	123.416666667
0	4	30	0	0.6	0	85.9166666667
0	4	30	0	0.6	1	85.9166666667
0	4	30	0	0.9	0	73.4166666667
0	4	30	0	0.9	1	73.4166666667
0	4	30	0.3	0	0	108.166666667
0	4	30	0.3	0	1	108.166666667
0	4	30	0.3	0.3	0	108.166666667
0	4	30	0.3	0.3	1	108.166666667
0	4	30	0.3	0.6	0	85.9166666667
0	4	30	0.3	0.6	1	85.9166666667
0	4	30	0.3	0.9	0	73.4166666667
0	4	30	0.3	0.9	1	73.4166666667
0	4	30	0.6	0	0	78.1666666667
0	4	30	0.6	0	1	78.1666666667
0	4	30	0.6	0.3	0	78.1666666667
0	4	30	0.6	0.3	1	78.1666666667
0	4	30	0.6	0.6	0	78.1666666667
0	4	30	0.6	0.6	1	78.1666666667
0	4	30	0.6	0.9	0	73.4166666667
0	4	30	0.6	0.9	1	73.4166666667
0	4	30	0.9	0	0	66.1666666667
0	4	30	0.9	0	1	66.1666666667
0	4	30	0.9	0.3	0	66.1666666667
0	4	30	0.9	0.3	1	66.1666666667
0	4	30	0.9	0.6	0	66.1666666667
0	4	30	0.9	0.6	1	66.1666666667
0	4	30	0.9	0.9	0	66.1666666667
0	4	30	0.9	0.9	1	66.1666666667
0	5	5	0	0	0	66.1666666667
0	5	5	0	0	1	66.1666666667
0	5	5	0	0.3	0	66.1666666667
0	5	5	0	0.3	1	66.1666666667
0	5	5	0	0.6	0	66.1666666667
0	5	5	0	0.6	1	66.1666666667
0	5	5	0	0.9	0	65.5833333333
0	5	5	0	0.9	1	65.5833333333
0	5	5	0.3	0	0	66.1666666667
0	5	5	0.3	0	1	66.1666666667
0	5	5	0.3	0.3	0	66.1666666667
0	5	5	0.3	0.3	1	66.1666666667
0	5	5	0.3	0.6	0	66.1666666667
0	5	5	0.3	0.6	1	66.1666666667
0	5	5	0.3	0.9	0	65.5833333333
0	5	5	0.3	0.9	1	65.5833333333
0	5	5	0.6	0	0	66.1666666667
0	5	5	0.6	0	1	66.1666666667
0	5	5	0.6	0.3	0	66.1666666667
0	5	5	0.6	0.3	1	66.1666666667
0	5	5	0.6	0.6	0	66.1666666667
0	5	5	0.6	0.6	1	66.1666666667
0	5	5	0.6	0.9	0	65.5833333333
0	5	5	0.6	0.9	1	65.5833333333
0	5	5	0.9	0	0	63.8333333333
0	5	5	0.9	0	1	63.8333333333
0	5	5	0.9	0.3	0	63.8333333333
0	5	5	0.9	0.3	1	63.8333333333
0	5	5	0.9	0.6	0	63.8333333333
0	5	5	0.9	0.6	1	63.8333333333
0	5	5	0.9	0.9	0	63.8333333333
0	5	5	0.9	0.9	1	63.8333333333
0	5	10	0	0	0	66.1666666667
0	5	10	0	0	1	66.1666666667
0	5	10	0	0.3	0	66.1666666667
0	5	10	0	0.3	1	66.1666666667
0	5	10	0	0.6	0	66.1666666667
0	5	10	0	0.6	1	66.1666666667
0	5	10	0	0.9	0	66.1666666667
0	5	10	0	0.9	1	66.1666666667
0	5	10	0.3	0	0	66.1666666667
0	5	10	0.3	0	1	66.1666666667
0	5	10	0.3	0.3	0	66.1666666667
0	5	10	0.3	0.3	1	66.1666666667
0	5	10	0.3	0.6	0	66.1666666667
0	5	10	0.3	0.6	1	66.1666666667
0	5	10	0.3	0.9	0	66.1666666667
0	5	10	0.3	0.9	1	66.1666666667
0	5	10	0.6	0	0	66.1666666667
0	5	10	0.6	0	1	66.1666666667
0	5	10	0.6	0.3	0	66.1666666667
0	5	10	0.6	0.3	1	66.1666666667
0	5	10	0.6	0.6	0	66.1666666667
0	5	10	0.6	0.6	1	66.1666666667
0	5	10	0.6	0.9	0	66.1666666667
0	5	10	0.6	0.9	1	66.1666666667
0	5	10	0.9	0	0	64.5
0	5	10	0.9	0	1	64.5
0	5	10	0.9	0.3	0	64.5
0	5	10	0.9	0.3	1	64.5
0	5	10	0.9	0.6	0	64.5
0	5	10	0.9	0.6	1	64.5
0	5	10	0.9	0.9	0	64.5
0	5	10	0.9	0.9	1	64.5
0	5	15	0	0	0	66.1666666667
0	5	15	0	0	1	66.1666666667
0	5	15	0	0.3	0	66.1666666667
0	5	15	0	0.3	1	66.1666666667
0	5	15	0	0.6	0	66.1666666667
0	5	15	0	0.6	1	66.1666666667
0	5	15	0	0.9	0	66.1666666667
0	5	15	0	0.9	1	66.1666666667
0	5	15	0.3	0	0	66.1666666667
0	5	15	0.3	0	1	66.1666666667
0	5	15	0.3	0.3	0	66.1666666667
0	5	15	0.3	0.3	1	66.1666666667
0	5	15	0.3	0.6	0	66.1666666667
0	5	15	0.3	0.6	1	66.1666666667
0	5	15	0.3	0.9	0	66.1666666667
0	5	15	0.3	0.9	1	66.1666666667
0	5	15	0.6	0	0	66.1666666667
0	5	15	0.6	0	1	66.1666666667
0	5	15	0.6	0.3	0	66.1666666667
0	5	15	0.6	0.3	1	66.1666666667
0	5	15	0.6	0.6	0	66.1666666667
0	5	15	0.6	0.6	1	66.1666666667
0	5	15	0.6	0.9	0	66.1666666667
0	5	15	0.6	0.9	1	66.1666666667
0	5	15	0.9	0	0	64.5
0	5	15	0.9	0	1	64.5
0	5	15	0.9	0.3	0	64.5
0	5	15	0.9	0.3	1	64.5
0	5	15	0.9	0.6	0	64.5
0	5	15	0.9	0.6	1	64.5
0	5	15	0.9	0.9	0	64.5
0	5	15	0.9	0.9	1	64.5
0	5	20	0	0	0	90.3333333333
0	5	20	0	0	1	90.3333333333
0	5	20	0	0.3	0	85.3333333333
0	5	20	0	0.3	1	85.3333333333
0	5	20	0	0.6	0	72.8333333333
0	5	20	0	0.6	1	72.8333333333
0	5	20	0	0.9	0	67.9166666667
0	5	20	0	0.9	1	67.9166666667
0	5	20	0.3	0	0	80.1666666667
0	5	20	0.3	0	1	80.1666666667
0	5	20	0.3	0.3	0	80.1666666667
0	5	20	0.3	0.3	1	80.1666666667
0	5	20	0.3	0.6	0	72.8333333333
0	5	20	0.3	0.6	1	72.8333333333
0	5	20	0.3	0.9	0	67.9166666667
0	5	20	0.3	0.9	1	67.9166666667
0	5	20	0.6	0	0	70.1666666667
0	5	20	0.6	0	1	70.1666666667
0	5	20	0.6	0.3	0	70.1666666667
0	5	20	0.6	0.3	1	70.1666666667
0	5	20	0.6	0.6	0	70.1666666667
0	5	20	0.6	0.6	1	70.1666666667
0	5	20	0.6	0.9	0	67.9166666667
0	5	20	0.6	0.9	1	67.9166666667
0	5	20	0.9	0	0	64.5
0	5	20	0.9	0	1	64.5
0	5	20	0.9	0.3	0	64.5
0	5	20	0.9	0.3	1	64.5
0	5	20	0.9	0.6	0	64.5
0	5	20	0.9	0.6	1	64.5
0	5	20	0.9	0.9	0	64.5
0	5	20	0.9	0.9	1	64.5
0	5	25	0	0	0	138.166666667
0	5	25	0	0	1	138.166666667
0	5	25	0	0.3	0	123.25
0	5	25	0	0.3	1	123.25
0	5	25	0	0.6	0	85.75
0	5	25	0	0.6	1	85.75
0	5	25	0	0.9	0	71.4166666667
0	5	25	0	0.9	1	71.4166666667
0	5	25	0.3	0	0	108.166666667
0	5	25	0.3	0	1	108.166666667
0	5	25	0.3	0.3	0	108.166666667
0	5	25	0.3	0.3	1	108.166666667
0	5	25	0.3	0.6	0	85.75
0	5	25	0.3	0.6	1	85.75
0	5	25	0.3	0.9	0	71.4166666667
0	5	25	0.3	0.9	1	71.4166666667
0	5	25	0.6	0	0	77.1666666667
0	5	25	0.6	0	1	77.1666666667
0	5	25	0.6	0.3	0	77.1666666667
0	5	25	0.6	0.3	1	77.1666666667
0	5	25	0.6	0.6	0	77.1666666667
0	5	25	0.6	0.6	1	77.1666666667
0	5	25	0.6	0.9	0	71.4166666667
0	5	25	0.6	0.9	1	71.4166666667
0	5	25	0.9	0	0	65.5
0	5	25	0.9	0	1	65.5
0	5	25	0.9	0.3	0	65.5
0	5	25	0.9	0.3	1	65.5
0	5	25	0.9	0.6	0	65.5
0	5	25	0.9	0.6	1	65.5
0	5	25	0.9	0.9	0	65.5
0	5	25	0.9	0.9	1	65.5
0	5	30	0	0	0	138.166666667
0	5	30	0	0	1	138.166666667
0	5	30	0	0.3	0	123.25
0	5	30	0	0.3	1	123.25
0	5	30	0	0.6	0	85.75
0	5	30	0	0.6	1	85.75
0	5	30	0	0.9	0	71.4166666667
0	5	30	0	0.9	1	71.4166666667
0	5	30	0.3	0	0	108.166666667
0	5	30	0.3	0	1	108.166666667
0	5	30	0.3	0.3	0	108.166666667
0	5	30	0.3	0.3	1	108.166666667
0	5	30	0.3	0.6	0	85.75
0	5	30	0.3	0.6	1	85.75
0	5	30	0.3	0.9	0	71.4166666667
0	5	30	0.3	0.9	1	71.4166666667
0	5	30	0.6	0	0	77.1666666667
0	5	30	0.6	0	1	77.1666666667
0	5	30	0.6	0.3	0	77.1666666667
0	5	30	0.6	0.3	1	77.1666666667
0	5	30	0.6	0.6	0	77.1666666667
0	5	30	0.6	0.6	1	77.1666666667
0	5	30	0.6	0.9	0	71.4166666667
0	5	30	0.6	0.9	1	71.4166666667
0	5	30	0.9	0	0	65.5
0	5	30	0.9	0	1	65.5
0	5	30	0.9	0.3	0	65.5
0	5	30	0.9	0.3	1	65.5
0	5	30	0.9	0.6	0	65.5
0	5	30	0.9	0.6	1	65.5
0	5	30	0.9	0.9	0	65.5
0	5	30	0.9	0.9	1	65.5
0	6	5	0	0	0	63.1666666667
0	6	5	0	0	1	63.1666666667
0	6	5	0	0.3	0	63.1666666667
0	6	5	0	0.3	1	63.1666666667
0	6	5	0	0.6	0	63.1666666667
0	6	5	0	0.6	1	63.1666666667
0	6	5	0	0.9	0	63.1666666667
0	6	5	0	0.9	1	63.1666666667
0	6	5	0.3	0	0	63.1666666667
0	6	5	0.3	0	1	63.1666666667
0	6	5	0.3	0.3	0	63.1666666667
0	6	5	0.3	0.3	1	63.1666666667
0	6	5	0.3	0.6	0	63.1666666667
0	6	5	0.3	0.6	1	63.1666666667
0	6	5	0.3	0.9	0	63.1666666667
0	6	5	0.3	0.9	1	63.1666666667
0	6	5	0.6	0	0	63.1666666667
0	6	5	0.6	0	1	63.1666666667
0	6	5	0.6	0.3	0	63.1666666667
0	6	5	0.6	0.3	1	63.1666666667
0	6	5	0.6	0.6	0	63.1666666667
0	6	5	0.6	0.6	1	63.1666666667
0	6	5	0.6	0.9	0	63.1666666667
0	6	5	0.6	0.9	1	63.1666666667
0	6	5	0.9	0	0	63.1666666667
0	6	5	0.9	0	1	63.1666666667
0	6	5	0.9	0.3	0	63.1666666667
0	6	5	0.9	0.3	1	63.1666666667
0	6	5	0.9	0.6	0	63.1666666667
0	6	5	0.9	0.6	1	63.1666666667
0	6	5	0.9	0.9	0	63.1666666667
0	6	5	0.9	0.9	1	63.1666666667
0	6	10	0	0	0	66.1666666667
0	6	10	0	0	1	66.1666666667
0	6	10	0	0.3	0	66.1666666667
0	6	10	0	0.3	1	66.1666666667
0	6	10	0	0.6	0	66.1666666667
0	6	10	0	0.6	1	66.1666666667
0	6	10	0	0.9	0	65.5833333333
0	6	10	0	0.9	1	65.5833333333
0	6	10	0.3	0	0	66.1666666667
0	6	10	0.3	0	1	66.1666666667
0	6	10	0.3	0.3	0	66.1666666667
0	6	10	0.3	0.3	1	66.1666666667
0	6	10	0.3	0.6	0	66.1666666667
0	6	10	0.3	0.6	1	66.1666666667
0	6	10	0.3	0.9	0	65.5833333333
0	6	10	0.3	0.9	1	65.5833333333
0	6	10	0.6	0	0	66.1666666667
0	6	10	0.6	0	1	66.1666666667
0	6	10	0.6	0.3	0	66.1666666667
0	6	10	0.6	0.3	1	66.1666666667
0	6	10	0.6	0.6	0	66.1666666667
0	6	10	0.6	0.6	1	66.1666666667
0	6	10	0.6	0.9	0	65.5833333333
0	6	10	0.6	0.9	1	65.5833333333
0	6	10	0.9	0	0	63.8333333333
0	6	10	0.9	0	1	63.8333333333
0	6	10	0.9	0.3	0	63.8333333333
0	6	10	0.9	0.3	1	63.8333333333
0	6	10	0.9	0.6	0	63.8333333333
0	6	10	0.9	0.6	1	63.8333333333
0	6	10	0.9	0.9	0	63.8333333333
0	6	10	0.9	0.9	1	63.8333333333
0	6	15	0	0	0	78.1666666667
0	6	15	0	0	1	78.1666666667
0	6	15	0	0.3	0	78.1666666667
0	6	15	0	0.3	1	78.1666666667
0	6	15	0	0.6	0	76.25
0	6	15	0	0.6	1	76.25
0	6	15	0	0.9	0	67.9166666667
0	6	15	0	0.9	1	67.9166666667
0	6	15	0.3	0	0	78.1666666667
0	6	15	0.3	0	1	78.1666666667
0	6	15	0.3	0.3	0	78.1666666667
0	6	15	0.3	0.3	1	78.1666666667
0	6	15	0.3	0.6	0	76.25
0	6	15	0.3	0.6	1	76.25
0	6	15	0.3	0.9	0	67.9166666667
0	6	15	0.3	0.9	1	67.9166666667
0	6	15	0.6	0	0	71.1666666667
0	6	15	0.6	0	1	71.1666666667
0	6	15	0.6	0.3	0	71.1666666667
0	6	15	0.6	0.3	1	71.1666666667
0	6	15	0.6	0.6	0	71.1666666667
0	6	15	0.6	0.6	1	71.1666666667
0	6	15	0.6	0.9	0	67.9166666667
0	6	15	0.6	0.9	1	67.9166666667
0	6	15	0.9	0	0	64.5
0	6	15	0.9	0	1	64.5
0	6	15	0.9	0.3	0	64.5
0	6	15	0.9	0.3	1	64.5
0	6	15	0.9	0.6	0	64.5
0	6	15	0.9	0.6	1	64.5
0	6	15	0.9	0.9	0	64.5
0	6	15	0.9	0.9	1	64.5
0	6	20	0	0	0	114.166666667
0	6	20	0	0	1	114.166666667
0	6	20	0	0.3	0	103.25
0	6	20	0	0.3	1	103.25
0	6	20	0	0.6	0	79.25
0	6	20	0	0.6	1	79.25
0	6	20	0	0.9	0	70.9166666667
0	6	20	0	0.9	1	70.9166666667
0	6	20	0.3	0	0	92.1666666667
0	6	20	0.3	0	1	92.1666666667
0	6	20	0.3	0.3	0	92.1666666667
0	6	20	0.3	0.3	1	92.1666666667
0	6	20	0.3	0.6	0	79.25
0	6	20	0.3	0.6	1	79.25
0	6	20	0.3	0.9	0	70.9166666667
0	6	20	0.3	0.9	1	70.9166666667
0	6	20	0.6	0	0	74.1666666667
0	6	20	0.6	0	1	74.1666666667
0	6	20	0.6	0.3	0	74.1666666667
0	6	20	0.6	0.3	1	74.1666666667
0	6	20	0.6	0.6	0	74.1666666667
0	6	20	0.6	0.6	1	74.1666666667
0	6	20	0.6	0.9	0	70.9166666667
0	6	20	0.6	0.9	1	70.9166666667
0	6	20	0.9	0	0	65.5
0	6	20	0.9	0	1	65.5
0	6	20	0.9	0.3	0	65.5
0	6	20	0.9	0.3	1	65.5
0	6	20	0.9	0.6	0	65.5
0	6	20	0.9	0.6	1	65.5
0	6	20	0.9	0.9	0	65.5
0	6	20	0.9	0.9	1	65.5
0	6	25	0	0	0	138.166666667
0	6	25	0	0	1	138.166666667
0	6	25	0	0.3	0	123.25
0	6	25	0	0.3	1	123.25
0	6	25	0	0.6	0	85.75
0	6	25	0	0.6	1	85.75
0	6	25	0	0.9	0	71.4166666667
0	6	25	0	0.9	1	71.4166666667
0	6	25	0.3	0	0	108.166666667
0	6	25	0.3	0	1	108.166666667
0	6	25	0.3	0.3	0	108.166666667
0	6	25	0.3	0.3	1	108.166666667
0	6	25	0.3	0.6	0	85.75
0	6	25	0.3	0.6	1	85.75
0	6	25	0.3	0.9	0	71.4166666667
0	6	25	0.3	0.9	1	71.4166666667
0	6	25	0.6	0	0	77.1666666667
0	6	25	0.6	0	1	77.1666666667
0	6	25	0.6	0.3	0	77.1666666667
0	6	25	0.6	0.3	1	77.1666666667
0	6	25	0.6	0.6	0	77.1666666667
0	6	25	0.6	0.6	1	77.1666666667
0	6	25	0.6	0.9	0	71.4166666667
0	6	25	0.6	0.9	1	71.4166666667
0	6	25	0.9	0	0	65.5
0	6	25	0.9	0	1	65.5
0	6	25	0.9	0.3	0	65.5
0	6	25	0.9	0.3	1	65.5
0	6	25	0.9	0.6	0	65.5
0	6	25	0.9	0.6	1	65.5
0	6	25	0.9	0.9	0	65.5
0	6	25	0.9	0.9	1	65.5
0	6	30	0	0	0	162.166666667
0	6	30	0	0	1	162.166666667
0	6	30	0	0.3	0	142.25
0	6	30	0	0.3	1	142.25
0	6	30	0	0.6	0	92.25
0	6	30	0	0.6	1	92.25
0	6	30	0	0.9	0	75.1666666667
0	6	30	0	0.9	1	75.1666666667
0	6	30	0.3	0	0	122.166666667
0	6	30	0.3	0	1	122.166666667
0	6	30	0.3	0.3	0	122.166666667
0	6	30	0.3	0.3	1	122.166666667
0	6	30	0.3	0.6	0	92.25
0	6	30	0.3	0.6	1	92.25
0	6	30	0.3	0.9	0	75.1666666667
0	6	30	0.3	0.9	1	75.1666666667
0	6	30	0.6	0	0	81.1666666667
0	6	30	0.6	0	1	81.1666666667
0	6	30	0.6	0.3	0	81.1666666667
0	6	30	0.6	0.3	1	81.1666666667
0	6	30	0.6	0.6	0	81.1666666667
0	6	30	0.6	0.6	1	81.1666666667
0	6	30	0.6	0.9	0	75.1666666667
0	6	30	0.6	0.9	1	75.1666666667
0	6	30	0.9	0	0	66.1666666667
0	6	30	0.9	0	1	66.1666666667
0	6	30	0.9	0.3	0	66.1666666667
0	6	30	0.9	0.3	1	66.1666666667
0	6	30	0.9	0.6	0	66.1666666667
0	6	30	0.9	0.6	1	66.1666666667
0	6	30	0.9	0.9	0	66.1666666667
0	6	30	0.9	0.9	1	66.1666666667
0	7	5	0	0	0	63.1666666667
0	7	5	0	0	1	63.1666666667
0	7	5	0	0.3	0	63.1666666667
0	7	5	0	0.3	1	63.1666666667
0	7	5	0	0.6	0	63.1666666667
0	7	5	0	0.6	1	63.1666666667
0	7	5	0	0.9	0	63.1666666667
0	7	5	0	0.9	1	63.1666666667
0	7	5	0.3	0	0	63.1666666667
0	7	5	0.3	0	1	63.1666666667
0	7	5	0.3	0.3	0	63.1666666667
0	7	5	0.3	0.3	1	63.1666666667
0	7	5	0.3	0.6	0	63.1666666667
0	7	5	0.3	0.6	1	63.1666666667
0	7	5	0.3	0.9	0	63.1666666667
0	7	5	0.3	0.9	1	63.1666666667
0	7	5	0.6	0	0	63.1666666667
0	7	5	0.6	0	1	63.1666666667
0	7	5	0.6	0.3	0	63.1666666667
0	7	5	0.6	0.3	1	63.1666666667
0	7	5	0.6	0.6	0	63.1666666667
0	7	5	0.6	0.6	1	63.1666666667
0	7	5	0.6	0.9	0	63.1666666667
0	7	5	0.6	0.9	1	63.1666666667
0	7	5	0.9	0	0	63.1666666667
0	7	5	0.9	0	1	63.1666666667
0	7	5	0.9	0.3	0	63.1666666667
0	7	5	0.9	0.3	1	63.1666666667
0	7	5	0.9	0.6	0	63.1666666667
0	7	5	0.9	0.6	1	63.1666666667
0	7	5	0.9	0.9	0	63.1666666667
0	7	5	0.9	0.9	1	63.1666666667
0	7	10	0	0	0	63.1666666667
0	7	10	0	0	1	63.1666666667
0	7	10	0	0.3	0	63.1666666667
0	7	10	0	0.3	1	63.1666666667
0	7	10	0	0.6	0	63.1666666667
0	7	10	0	0.6	1	63.1666666667
0	7	10	0	0.9	0	63.1666666667
0	7	10	0	0.9	1	63.1666666667
0	7	10	0.3	0	0	63.1666666667
0	7	10	0.3	0	1	63.1666666667
0	7	10	0.3	0.3	0	63.1666666667
0	7	10	0.3	0.3	1	63.1666666667
0	7	10	0.3	0.6	0	63.1666666667
0	7	10	0.3	0.6	1	63.1666666667
0	7	10	0.3	0.9	0	63.1666666667
0	7	10	0.3	0.9	1	63.1666666667
0	7	10	0.6	0	0	63.1666666667
0	7	10	0.6	0	1	63.1666666667
0	7	10	0.6	0.3	0	63.1666666667
0	7	10	0.6	0.3	1	63.1666666667
0	7	10	0.6	0.6	0	63.1666666667
0	7	10	0.6	0.6	1	63.1666666667
0	7	10	0.6	0.9	0	63.1666666667
0	7	10	0.6	0.9	1	63.1666666667
0	7	10	0.9	0	0	63.1666666667
0	7	10	0.9	0	1	63.1666666667
0	7	10	0.9	0.3	0	63.1666666667
0	7	10	0.9	0.3	1	63.1666666667
0	7	10	0.9	0.6	0	63.1666666667
0	7	10	0.9	0.6	1	63.1666666667
0	7	10	0.9	0.9	0	63.1666666667
0	7	10	0.9	0.9	1	63.1666666667
0	7	15	0	0	0	63.1666666667
0	7	15	0	0	1	63.1666666667
0	7	15	0	0.3	0	63.1666666667
0	7	15	0	0.3	1	63.1666666667
0	7	15	0	0.6	0	63.1666666667
0	7	15	0	0.6	1	63.1666666667
0	7	15	0	0.9	0	63.1666666667
0	7	15	0	0.9	1	63.1666666667
0	7	15	0.3	0	0	63.1666666667
0	7	15	0.3	0	1	63.1666666667
0	7	15	0.3	0.3	0	63.1666666667
0	7	15	0.3	0.3	1	63.1666666667
0	7	15	0.3	0.6	0	63.1666666667
0	7	15	0.3	0.6	1	63.1666666667
0	7	15	0.3	0.9	0	63.1666666667
0	7	15	0.3	0.9	1	63.1666666667
0	7	15	0.6	0	0	63.1666666667
0	7	15	0.6	0	1	63.1666666667
0	7	15	0.6	0.3	0	63.1666666667
0	7	15	0.6	0.3	1	63.1666666667
0	7	15	0.6	0.6	0	63.1666666667
0	7	15	0.6	0.6	1	63.1666666667
0	7	15	0.6	0.9	0	63.1666666667
0	7	15	0.6	0.9	1	63.1666666667
0	7	15	0.9	0	0	63.1666666667
0	7	15	0.9	0	1	63.1666666667
0	7	15	0.9	0.3	0	63.1666666667
0	7	15	0.9	0.3	1	63.1666666667
0	7	15	0.9	0.6	0	63.1666666667
0	7	15	0.9	0.6	1	63.1666666667
0	7	15	0.9	0.9	0	63.1666666667
0	7	15	0.9	0.9	1	63.1666666667
0	7	20	0	0	0	75.1666666667
0	7	20	0	0	1	75.1666666667
0	7	20	0	0.3	0	75.1666666667
0	7	20	0	0.3	1	75.1666666667
0	7	20	0	0.6	0	69.75
0	7	20	0	0.6	1	69.75
0	7	20	0	0.9	0	65.5833333333
0	7	20	0	0.9	1	65.5833333333
0	7	20	0.3	0	0	75.1666666667
0	7	20	0.3	0	1	75.1666666667
0	7	20	0.3	0.3	0	75.1666666667
0	7	20	0.3	0.3	1	75.1666666667
0	7	20	0.3	0.6	0	69.75
0	7	20	0.3	0.6	1	69.75
0	7	20	0.3	0.9	0	65.5833333333
0	7	20	0.3	0.9	1	65.5833333333
0	7	20	0.6	0	0	67.1666666667
0	7	20	0.6	0	1	67.1666666667
0	7	20	0.6	0.3	0	67.1666666667
0	7	20	0.6	0.3	1	67.1666666667
0	7	20	0.6	0.6	0	67.1666666667
0	7	20	0.6	0.6	1	67.1666666667
0	7	20	0.6	0.9	0	65.5833333333
0	7	20	0.6	0.9	1	65.5833333333
0	7	20	0.9	0	0	63.8333333333
0	7	20	0.9	0	1	63.8333333333
0	7	20	0.9	0.3	0	63.8333333333
0	7	20	0.9	0.3	1	63.8333333333
0	7	20	0.9	0.6	0	63.8333333333
0	7	20	0.9	0.6	1	63.8333333333
0	7	20	0.9	0.9	0	63.8333333333
0	7	20	0.9	0.9	1	63.8333333333
0	7	25	0	0	0	78.1666666667
0	7	25	0	0	1	78.1666666667
0	7	25	0	0.3	0	78.1666666667
0	7	25	0	0.3	1	78.1666666667
0	7	25	0	0.6	0	78.1666666667
0	7	25	0	0.6	1	78.1666666667
0	7	25	0	0.9	0	70.9166666667
0	7	25	0	0.9	1	70.9166666667
0	7	25	0.3	0	0	78.1666666667
0	7	25	0.3	0	1	78.1666666667
0	7	25	0.3	0.3	0	78.1666666667
0	7	25	0.3	0.3	1	78.1666666667
0	7	25	0.3	0.6	0	78.1666666667
0	7	25	0.3	0.6	1	78.1666666667
0	7	25	0.3	0.9	0	70.9166666667
